Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Month,Year
ORD04897,2023-09-22,Customer_2366,Corporate,South,Tamil Nadu,Office Supplies,Pen,3645.33,5,0.0,329.67,September,2023
ORD04898,2023-09-18,Customer_1303,Corporate,South,Tamil Nadu,Office Supplies,File,4861.25,4,0.15,341.07,September,2023
ORD04899,2024-12-22,Customer_6724,Home Office,West,Gujarat,Furniture,Desk,1921.36,6,0.15,359.09,December,2024
ORD04900,2023-02-07,Customer_1104,Consumer,South,Kerala,Office Supplies,Stapler,4675.71,9,0.05,759.42,February,2023
ORD04901,2024-06-08,Customer_9561,Consumer,South,Tamil Nadu,Office Supplies,Marker,3736.67,8,0.05,1060.73,June,2024
ORD04902,2024-08-21,Customer_7743,Consumer,East,Odisha,Office Supplies,Marker,3896.06,8,0.0,679.31,August,2024
ORD04903,2025-04-12,Customer_4186,Corporate,South,Tamil Nadu,Furniture,Bookshelf,1379.1,5,0.1,187.96,April,2025
ORD04904,2025-02-19,Customer_7090,Home Office,West,Maharashtra,Furniture,Desk,3143.85,7,0.05,703.32,February,2025
ORD04905,2024-07-09,Customer_4296,Consumer,West,Gujarat,Technology,Mouse,3383.01,6,0.2,114.26,July,2024
ORD04906,2024-02-06,Customer_6979,Home Office,West,Rajasthan,Technology,Keyboard,1946.12,9,0.15,80.85,February,2024
ORD04907,2023-02-21,Customer_7664,Home Office,North,Punjab,Furniture,Desk,4816.94,5,0.0,1358.32,February,2023
ORD04908,2025-06-02,Customer_1656,Home Office,East,Assam,Furniture,Chair,1960.56,5,0.0,271.28,June,2025
ORD04909,2024-04-21,Customer_7426,Home Office,East,Odisha,Office Supplies,Marker,495.72,8,0.2,116.81,April,2024
ORD04910,2023-08-01,Customer_5911,Home Office,South,Karnataka,Furniture,Desk,2260.31,4,0.0,479.38,August,2023
ORD04911,2025-01-18,Customer_7005,Consumer,West,Gujarat,Furniture,Table,4820.95,6,0.15,366.46,January,2025
ORD04912,2023-04-27,Customer_4735,Home Office,East,Assam,Furniture,Table,2807.59,6,0.2,224.1,April,2023
ORD04913,2023-03-31,Customer_1387,Home Office,South,Kerala,Furniture,Table,1156.68,6,0.2,161.48,March,2023
ORD04914,2024-04-01,Customer_7471,Corporate,East,Odisha,Technology,Printer,1215.57,1,0.2,131.94,April,2024
ORD04915,2023-11-11,Customer_1034,Corporate,South,Karnataka,Technology,Mouse,1124.51,8,0.15,180.6,November,2023
ORD04916,2023-12-23,Customer_8543,Corporate,North,Delhi,Office Supplies,Notebook,879.41,8,0.2,146.05,December,2023
ORD04917,2023-09-24,Customer_2586,Consumer,West,Gujarat,Furniture,Desk,874.69,6,0.05,189.33,September,2023
ORD04918,2025-04-03,Customer_3978,Consumer,West,Gujarat,Office Supplies,Stapler,3729.85,9,0.2,133.82,April,2025
ORD04919,2023-02-25,Customer_3970,Consumer,North,Delhi,Technology,Mouse,802.5,2,0.15,29.02,February,2023
ORD04920,2024-08-22,Customer_3615,Home Office,East,West Bengal,Furniture,Bookshelf,495.04,8,0.2,15.3,August,2024
ORD04921,2024-07-14,Customer_1626,Home Office,South,Tamil Nadu,Technology,Printer,3248.61,4,0.2,394.97,July,2024
ORD04922,2023-12-29,Customer_2902,Consumer,West,Madhya Pradesh,Technology,Monitor,2218.1,7,0.1,514.89,December,2023
ORD04923,2023-08-18,Customer_8806,Corporate,South,Telangana,Furniture,Chair,4207.89,5,0.1,839.34,August,2023
ORD04924,2023-02-15,Customer_9139,Corporate,East,West Bengal,Office Supplies,Stapler,1222.86,5,0.0,268.7,February,2023
ORD04925,2023-11-29,Customer_7309,Corporate,South,Karnataka,Technology,Monitor,3405.38,9,0.15,530.87,November,2023
ORD04926,2023-09-28,Customer_1112,Home Office,North,Delhi,Office Supplies,Notebook,2816.52,6,0.0,610.13,September,2023
ORD04927,2025-04-13,Customer_8227,Home Office,North,Delhi,Office Supplies,Pen,3718.76,7,0.1,853.01,April,2025
ORD04928,2024-04-15,Customer_4667,Home Office,South,Karnataka,Furniture,Table,4291.84,3,0.0,1061.7,April,2024
ORD04929,2023-10-18,Customer_2383,Corporate,South,Karnataka,Technology,Keyboard,2993.41,1,0.05,411.45,October,2023
ORD04930,2024-06-23,Customer_2260,Corporate,North,Delhi,Office Supplies,Notebook,3334.8,5,0.2,363.77,June,2024
ORD04931,2024-02-23,Customer_8906,Home Office,North,Delhi,Furniture,Chair,2852.2,6,0.2,493.19,February,2024
ORD04932,2024-04-22,Customer_1244,Corporate,South,Telangana,Furniture,Chair,4981.37,4,0.05,1077.17,April,2024
ORD04933,2024-07-25,Customer_6869,Home Office,West,Rajasthan,Furniture,Chair,2904.63,4,0.05,420.59,July,2024
ORD04934,2023-12-04,Customer_8647,Consumer,West,Maharashtra,Furniture,Desk,4482.9,6,0.0,415.32,December,2023
ORD04935,2023-06-06,Customer_7470,Home Office,West,Rajasthan,Technology,Printer,2093.5,9,0.15,265.2,June,2023
ORD04936,2023-10-02,Customer_8548,Corporate,East,West Bengal,Technology,Printer,263.31,2,0.05,63.34,October,2023
ORD04937,2025-05-13,Customer_4687,Corporate,South,Telangana,Technology,Mouse,1128.29,1,0.15,284.23,May,2025
ORD04938,2024-07-26,Customer_3085,Home Office,West,Maharashtra,Furniture,Desk,4519.46,3,0.1,891.66,July,2024
ORD04939,2024-01-11,Customer_6700,Consumer,South,Karnataka,Office Supplies,Pen,3437.08,8,0.0,206.16,January,2024
ORD04940,2025-01-14,Customer_9820,Home Office,South,Telangana,Technology,Laptop,1809.69,3,0.05,84.29,January,2025
ORD04941,2023-09-11,Customer_2951,Corporate,East,Odisha,Office Supplies,Pen,3808.56,5,0.15,646.66,September,2023
ORD04942,2023-08-09,Customer_4769,Corporate,East,Bihar,Technology,Laptop,1750.78,1,0.1,478.14,August,2023
ORD04943,2024-11-14,Customer_2054,Home Office,East,Odisha,Furniture,Chair,4108.5,7,0.1,1143.37,November,2024
ORD04944,2024-03-25,Customer_1503,Corporate,South,Telangana,Technology,Monitor,4777.26,6,0.2,90.15,March,2024
ORD04945,2024-04-05,Customer_9821,Consumer,West,Rajasthan,Furniture,Desk,4652.67,9,0.1,1294.56,April,2024
ORD04946,2024-04-02,Customer_4613,Corporate,West,Gujarat,Furniture,Bookshelf,2166.96,5,0.0,168.45,April,2024
ORD04947,2024-06-24,Customer_1321,Consumer,South,Tamil Nadu,Furniture,Desk,2858.55,1,0.0,364.75,June,2024
ORD04948,2025-04-13,Customer_9403,Home Office,West,Rajasthan,Furniture,Chair,1893.47,2,0.15,357.43,April,2025
ORD04949,2024-10-31,Customer_1910,Home Office,West,Maharashtra,Technology,Monitor,537.67,5,0.15,10.95,October,2024
ORD04950,2024-08-23,Customer_2690,Consumer,South,Karnataka,Furniture,Table,3410.14,2,0.15,165.25,August,2024
ORD04951,2023-04-23,Customer_9116,Corporate,South,Kerala,Office Supplies,Notebook,1198.2,9,0.15,275.43,April,2023
ORD04952,2024-10-13,Customer_8154,Corporate,East,Odisha,Furniture,Chair,4412.84,9,0.15,802.42,October,2024
ORD04953,2023-07-27,Customer_1755,Corporate,South,Karnataka,Furniture,Sofa,808.43,1,0.15,101.22,July,2023
ORD04954,2023-07-03,Customer_5127,Home Office,East,Bihar,Office Supplies,File,905.36,5,0.0,59.45,July,2023
ORD04955,2024-09-06,Customer_2728,Consumer,East,Assam,Office Supplies,Pen,1975.7,9,0.05,425.71,September,2024
ORD04956,2023-12-14,Customer_8486,Home Office,East,Odisha,Office Supplies,Stapler,4794.94,3,0.05,1152.51,December,2023
ORD04957,2025-04-04,Customer_6873,Home Office,South,Telangana,Technology,Monitor,1817.8,7,0.0,496.78,April,2025
ORD04958,2025-02-03,Customer_7306,Consumer,North,Haryana,Office Supplies,File,3743.48,5,0.15,619.99,February,2025
ORD04959,2025-06-11,Customer_5611,Consumer,South,Telangana,Office Supplies,Stapler,1757.18,5,0.1,280.92,June,2025
ORD04960,2025-04-05,Customer_3696,Consumer,North,Delhi,Office Supplies,Stapler,3482.27,2,0.1,240.14,April,2025
ORD04961,2024-02-14,Customer_9966,Consumer,East,Odisha,Furniture,Sofa,4384.5,1,0.05,781.39,February,2024
ORD04962,2023-01-27,Customer_7037,Consumer,North,Uttar Pradesh,Office Supplies,Stapler,1591.03,9,0.0,336.98,January,2023
ORD04963,2025-05-09,Customer_4260,Consumer,East,West Bengal,Technology,Printer,3721.61,4,0.0,911.82,May,2025
ORD04964,2023-11-23,Customer_7048,Consumer,West,Maharashtra,Furniture,Desk,1661.08,6,0.1,186.77,November,2023
ORD04965,2024-10-19,Customer_2854,Home Office,East,Assam,Office Supplies,File,3246.6,1,0.0,939.29,October,2024
ORD04966,2024-03-25,Customer_3383,Home Office,North,Haryana,Technology,Monitor,3244.32,2,0.2,49.61,March,2024
ORD04967,2023-05-30,Customer_2683,Consumer,East,Odisha,Technology,Monitor,1398.77,7,0.2,224.72,May,2023
ORD04968,2024-11-14,Customer_3272,Corporate,West,Madhya Pradesh,Technology,Printer,4900.48,2,0.2,976.93,November,2024
ORD04969,2023-08-04,Customer_1282,Corporate,East,Assam,Furniture,Desk,658.33,6,0.2,124.25,August,2023
ORD04970,2023-08-09,Customer_2882,Home Office,South,Telangana,Technology,Monitor,4429.08,7,0.2,768.05,August,2023
ORD04971,2024-12-15,Customer_3592,Home Office,North,Haryana,Office Supplies,Stapler,678.0,9,0.1,176.37,December,2024
ORD04972,2024-10-22,Customer_5749,Home Office,North,Haryana,Office Supplies,Marker,521.42,7,0.15,107.3,October,2024
ORD04973,2024-04-13,Customer_2581,Corporate,North,Delhi,Technology,Monitor,325.14,5,0.2,51.89,April,2024
ORD04974,2023-12-30,Customer_7911,Corporate,South,Tamil Nadu,Technology,Printer,3955.87,5,0.05,255.07,December,2023
ORD04975,2023-10-26,Customer_4531,Home Office,East,West Bengal,Office Supplies,File,1985.84,7,0.0,491.65,October,2023
ORD04976,2023-11-28,Customer_1242,Corporate,West,Maharashtra,Furniture,Table,1050.09,7,0.15,137.57,November,2023
ORD04977,2024-01-24,Customer_5668,Consumer,West,Madhya Pradesh,Technology,Keyboard,1615.13,4,0.0,287.8,January,2024
ORD04978,2023-10-10,Customer_1598,Corporate,South,Karnataka,Furniture,Sofa,4472.29,5,0.2,604.69,October,2023
ORD04979,2023-08-22,Customer_7822,Corporate,South,Karnataka,Technology,Monitor,2795.6,2,0.15,372.74,August,2023
ORD04980,2023-10-14,Customer_5713,Corporate,West,Gujarat,Technology,Monitor,556.39,3,0.2,98.88,October,2023
ORD04981,2024-06-03,Customer_2057,Corporate,North,Punjab,Technology,Mouse,4972.94,6,0.15,486.88,June,2024
ORD04982,2023-10-24,Customer_8849,Consumer,West,Madhya Pradesh,Office Supplies,Stapler,1554.65,6,0.2,117.34,October,2023
ORD04983,2024-07-15,Customer_7562,Corporate,North,Uttar Pradesh,Office Supplies,Marker,2513.31,4,0.2,44.72,July,2024
ORD04984,2024-07-02,Customer_6378,Home Office,East,Bihar,Office Supplies,Stapler,979.56,8,0.15,76.05,July,2024
ORD04985,2023-02-17,Customer_3812,Home Office,North,Uttar Pradesh,Furniture,Table,3545.85,5,0.0,573.24,February,2023
ORD04986,2024-12-15,Customer_1924,Home Office,West,Gujarat,Furniture,Table,867.69,7,0.05,126.66,December,2024
ORD04987,2025-01-30,Customer_5578,Home Office,West,Madhya Pradesh,Technology,Keyboard,3827.06,2,0.05,971.72,January,2025
ORD04988,2025-06-01,Customer_9602,Home Office,East,West Bengal,Office Supplies,Stapler,4827.44,7,0.1,378.13,June,2025
ORD04989,2025-05-21,Customer_7698,Consumer,South,Karnataka,Technology,Monitor,2728.27,3,0.2,522.4,May,2025
ORD04990,2023-10-29,Customer_9986,Home Office,East,Assam,Office Supplies,Pen,3458.12,3,0.05,667.81,October,2023
ORD04991,2024-04-10,Customer_7039,Corporate,West,Madhya Pradesh,Technology,Monitor,1744.37,3,0.2,180.2,April,2024
ORD04992,2025-02-10,Customer_5111,Corporate,South,Karnataka,Technology,Laptop,3974.6,7,0.15,129.3,February,2025
ORD04993,2025-03-23,Customer_6586,Home Office,South,Tamil Nadu,Furniture,Table,1132.14,5,0.1,65.27,March,2025
ORD04994,2024-06-16,Customer_3883,Home Office,South,Tamil Nadu,Office Supplies,Marker,1240.43,8,0.1,139.94,June,2024
ORD04995,2023-03-08,Customer_1102,Consumer,South,Telangana,Technology,Printer,1807.59,8,0.15,39.9,March,2023
ORD04996,2024-01-05,Customer_3785,Corporate,West,Rajasthan,Technology,Mouse,3086.02,5,0.1,153.87,January,2024
ORD04997,2025-05-25,Customer_5891,Home Office,North,Uttar Pradesh,Office Supplies,Pen,3091.5,1,0.2,610.33,May,2025
ORD04998,2025-02-28,Customer_7137,Consumer,West,Rajasthan,Office Supplies,Stapler,108.2,6,0.05,19.39,February,2025
ORD04999,2024-02-14,Customer_8335,Consumer,West,Rajasthan,Technology,Laptop,962.82,2,0.1,43.27,February,2024
ORD05000,2024-05-01,Customer_4915,Corporate,South,Tamil Nadu,Office Supplies,Notebook,3403.38,3,0.05,830.88,May,2024
ORD05001,2024-12-18,Customer_4938,Corporate,East,West Bengal,Technology,Keyboard,2274.8,5,0.2,215.5,December,2024
ORD05002,2023-05-25,Customer_9207,Home Office,West,Madhya Pradesh,Technology,Monitor,4565.28,8,0.0,625.89,May,2023
ORD05003,2023-08-07,Customer_7480,Home Office,South,Tamil Nadu,Office Supplies,Stapler,4497.37,2,0.15,805.79,August,2023
ORD05004,2024-08-02,Customer_7779,Corporate,West,Gujarat,Technology,Keyboard,238.73,6,0.05,39.23,August,2024
ORD05005,2024-02-04,Customer_8856,Home Office,South,Kerala,Technology,Printer,3598.73,1,0.05,996.66,February,2024
ORD05006,2023-12-16,Customer_1878,Home Office,East,Bihar,Technology,Mouse,4138.09,6,0.05,1157.22,December,2023
ORD05007,2023-10-07,Customer_9886,Consumer,North,Uttar Pradesh,Office Supplies,Marker,4636.86,3,0.2,814.28,October,2023
ORD05008,2023-02-22,Customer_2753,Corporate,West,Madhya Pradesh,Office Supplies,Pen,3136.92,5,0.2,664.75,February,2023
ORD05009,2025-05-01,Customer_1859,Home Office,West,Rajasthan,Office Supplies,Notebook,3220.4,6,0.0,787.44,May,2025
ORD05010,2024-09-02,Customer_1326,Home Office,North,Haryana,Office Supplies,Marker,3957.86,5,0.15,751.08,September,2024
ORD05011,2023-06-06,Customer_2964,Home Office,North,Delhi,Furniture,Sofa,1748.04,7,0.05,366.71,June,2023
ORD05012,2025-02-09,Customer_6494,Consumer,South,Tamil Nadu,Furniture,Chair,823.97,3,0.15,71.81,February,2025
ORD05013,2024-04-02,Customer_8795,Consumer,West,Maharashtra,Technology,Monitor,3223.59,2,0.1,858.11,April,2024
ORD05014,2024-02-05,Customer_7711,Consumer,South,Telangana,Office Supplies,Stapler,4481.14,3,0.1,891.91,February,2024
ORD05015,2024-02-26,Customer_7992,Home Office,West,Maharashtra,Technology,Laptop,792.65,1,0.15,29.13,February,2024
ORD05016,2024-04-19,Customer_3452,Corporate,North,Delhi,Furniture,Table,2293.89,3,0.05,413.11,April,2024
ORD05017,2024-10-19,Customer_4340,Home Office,South,Karnataka,Office Supplies,File,4723.68,7,0.15,999.6,October,2024
ORD05018,2023-06-23,Customer_9096,Corporate,South,Kerala,Furniture,Bookshelf,4171.92,5,0.2,943.25,June,2023
ORD05019,2024-06-11,Customer_4259,Home Office,North,Delhi,Furniture,Table,2101.96,9,0.0,336.29,June,2024
ORD05020,2023-07-08,Customer_6937,Home Office,East,Bihar,Office Supplies,File,2032.5,3,0.2,20.42,July,2023
ORD05021,2023-06-12,Customer_9666,Home Office,East,West Bengal,Technology,Monitor,709.25,3,0.05,55.39,June,2023
ORD05022,2024-04-01,Customer_2354,Home Office,North,Uttar Pradesh,Office Supplies,Pen,4989.26,3,0.15,388.48,April,2024
ORD05023,2024-04-02,Customer_1158,Corporate,West,Maharashtra,Technology,Monitor,4889.4,9,0.2,939.52,April,2024
ORD05024,2023-03-20,Customer_1658,Consumer,West,Gujarat,Technology,Printer,4123.05,4,0.05,1135.68,March,2023
ORD05025,2024-07-18,Customer_5581,Consumer,South,Tamil Nadu,Technology,Printer,4443.52,8,0.15,180.44,July,2024
ORD05026,2024-06-10,Customer_9192,Corporate,West,Maharashtra,Office Supplies,Notebook,2044.64,6,0.0,165.91,June,2024
ORD05027,2024-05-01,Customer_4771,Consumer,South,Kerala,Furniture,Sofa,4935.47,7,0.15,754.43,May,2024
ORD05028,2024-01-07,Customer_8396,Home Office,East,Assam,Office Supplies,Notebook,258.21,9,0.05,17.1,January,2024
ORD05029,2024-12-09,Customer_5835,Consumer,East,Odisha,Office Supplies,File,1680.39,5,0.1,55.12,December,2024
ORD05030,2025-03-08,Customer_3594,Home Office,North,Punjab,Technology,Keyboard,743.43,7,0.2,152.14,March,2025
ORD05031,2024-08-19,Customer_5143,Consumer,South,Kerala,Technology,Keyboard,4029.16,4,0.2,883.62,August,2024
ORD05032,2023-02-21,Customer_4605,Consumer,West,Maharashtra,Office Supplies,Pen,520.49,6,0.0,155.94,February,2023
ORD05033,2024-01-09,Customer_7673,Consumer,South,Telangana,Furniture,Table,2158.57,1,0.1,132.13,January,2024
ORD05034,2025-06-14,Customer_1537,Corporate,South,Kerala,Office Supplies,File,462.96,2,0.2,45.47,June,2025
ORD05035,2024-07-18,Customer_5876,Home Office,North,Punjab,Office Supplies,File,4192.99,6,0.15,720.79,July,2024
ORD05036,2024-07-13,Customer_2222,Consumer,West,Maharashtra,Technology,Keyboard,2462.18,2,0.1,405.74,July,2024
ORD05037,2023-07-28,Customer_1540,Consumer,West,Rajasthan,Technology,Keyboard,4882.98,7,0.15,590.43,July,2023
ORD05038,2023-03-01,Customer_9083,Corporate,East,Odisha,Technology,Monitor,3703.87,3,0.1,235.61,March,2023
ORD05039,2023-07-28,Customer_7742,Home Office,North,Uttar Pradesh,Furniture,Sofa,2907.44,1,0.15,307.56,July,2023
ORD05040,2024-03-13,Customer_6523,Home Office,North,Punjab,Furniture,Sofa,336.58,5,0.05,48.48,March,2024
ORD05041,2023-06-29,Customer_4058,Corporate,South,Tamil Nadu,Furniture,Bookshelf,4659.41,2,0.15,956.5,June,2023
ORD05042,2024-04-09,Customer_8948,Corporate,West,Gujarat,Office Supplies,Stapler,4624.47,4,0.1,579.48,April,2024
ORD05043,2025-03-22,Customer_9093,Consumer,West,Madhya Pradesh,Technology,Mouse,4990.11,5,0.1,1317.77,March,2025
ORD05044,2024-03-14,Customer_7873,Corporate,South,Telangana,Technology,Monitor,3999.74,4,0.1,506.51,March,2024
ORD05045,2024-06-04,Customer_4984,Consumer,West,Madhya Pradesh,Furniture,Bookshelf,3921.94,4,0.2,981.68,June,2024
ORD05046,2025-04-19,Customer_1602,Home Office,South,Kerala,Office Supplies,Stapler,3092.47,6,0.1,367.58,April,2025
ORD05047,2025-03-20,Customer_9447,Corporate,West,Gujarat,Technology,Laptop,4795.12,2,0.15,674.36,March,2025
ORD05048,2023-11-04,Customer_7131,Corporate,South,Telangana,Technology,Mouse,3811.78,6,0.1,571.54,November,2023
ORD05049,2023-01-03,Customer_6647,Corporate,South,Tamil Nadu,Furniture,Desk,3851.03,9,0.05,168.17,January,2023
ORD05050,2025-03-30,Customer_7510,Corporate,North,Uttar Pradesh,Office Supplies,Marker,408.99,2,0.05,31.19,March,2025
ORD05051,2023-02-22,Customer_5836,Home Office,South,Karnataka,Furniture,Desk,3424.68,9,0.05,843.72,February,2023
ORD05052,2023-04-30,Customer_5768,Home Office,South,Karnataka,Technology,Keyboard,4584.19,7,0.15,800.96,April,2023
ORD05053,2023-06-04,Customer_9585,Corporate,West,Madhya Pradesh,Office Supplies,Marker,1470.96,2,0.1,211.12,June,2023
ORD05054,2023-03-18,Customer_4410,Corporate,West,Madhya Pradesh,Office Supplies,Notebook,4352.08,9,0.1,703.99,March,2023
ORD05055,2024-10-15,Customer_4834,Consumer,West,Maharashtra,Furniture,Chair,2370.11,8,0.0,269.8,October,2024
ORD05056,2024-06-13,Customer_9946,Corporate,East,Bihar,Technology,Printer,1337.98,2,0.0,295.12,June,2024
ORD05057,2024-11-03,Customer_1541,Home Office,South,Tamil Nadu,Furniture,Table,3199.49,6,0.0,889.76,November,2024
ORD05058,2024-09-09,Customer_9260,Corporate,South,Tamil Nadu,Technology,Mouse,948.04,5,0.0,237.98,September,2024
ORD05059,2023-01-07,Customer_9377,Corporate,North,Delhi,Technology,Laptop,445.73,1,0.2,113.55,January,2023
ORD05060,2024-07-29,Customer_9327,Corporate,East,West Bengal,Office Supplies,File,3277.64,7,0.1,801.03,July,2024
ORD05061,2025-06-16,Customer_3368,Consumer,South,Tamil Nadu,Furniture,Table,4762.97,4,0.15,474.38,June,2025
ORD05062,2023-12-17,Customer_7226,Consumer,East,West Bengal,Technology,Keyboard,2252.72,6,0.2,244.28,December,2023
ORD05063,2024-04-24,Customer_7356,Corporate,North,Punjab,Office Supplies,Marker,4293.21,2,0.2,139.02,April,2024
ORD05064,2024-11-10,Customer_3285,Corporate,East,Bihar,Office Supplies,Marker,2720.94,8,0.1,149.26,November,2024
ORD05065,2023-10-07,Customer_3523,Home Office,South,Tamil Nadu,Office Supplies,Marker,3732.09,7,0.05,626.31,October,2023
ORD05066,2024-12-01,Customer_8578,Corporate,West,Rajasthan,Office Supplies,File,922.65,2,0.2,158.18,December,2024
ORD05067,2023-07-29,Customer_8714,Corporate,South,Karnataka,Furniture,Chair,1724.88,9,0.2,189.16,July,2023
ORD05068,2024-10-25,Customer_7025,Consumer,South,Tamil Nadu,Office Supplies,Notebook,1700.51,7,0.05,356.33,October,2024
ORD05069,2024-06-04,Customer_2713,Corporate,East,Bihar,Technology,Printer,3102.73,4,0.2,618.17,June,2024
ORD05070,2023-05-19,Customer_2014,Home Office,West,Madhya Pradesh,Office Supplies,Pen,4233.86,7,0.1,1069.43,May,2023
ORD05071,2023-03-10,Customer_8179,Home Office,East,Assam,Technology,Printer,268.0,7,0.15,16.2,March,2023
ORD05072,2023-07-26,Customer_2643,Consumer,North,Haryana,Furniture,Bookshelf,1454.99,6,0.2,104.7,July,2023
ORD05073,2024-06-10,Customer_4411,Consumer,North,Delhi,Furniture,Sofa,1257.53,4,0.2,207.06,June,2024
ORD05074,2023-08-24,Customer_3440,Corporate,North,Uttar Pradesh,Office Supplies,File,1764.73,4,0.1,413.03,August,2023
ORD05075,2024-12-29,Customer_8906,Corporate,North,Uttar Pradesh,Office Supplies,Stapler,405.43,7,0.15,80.46,December,2024
ORD05076,2024-09-05,Customer_4300,Consumer,South,Kerala,Technology,Keyboard,2992.79,1,0.05,663.59,September,2024
ORD05077,2023-10-11,Customer_3398,Home Office,East,Assam,Furniture,Chair,561.59,6,0.15,66.71,October,2023
ORD05078,2023-03-28,Customer_3236,Home Office,South,Kerala,Technology,Laptop,3280.4,4,0.0,897.44,March,2023
ORD05079,2023-09-05,Customer_5955,Corporate,South,Telangana,Office Supplies,Marker,1212.02,4,0.1,56.76,September,2023
ORD05080,2024-12-25,Customer_3534,Corporate,West,Maharashtra,Technology,Laptop,492.58,3,0.05,38.33,December,2024
