Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD06223,2024-07-25,Customer_3233,Corporate,East,Assam,Office Supplies,Stapler,2135.04,4,0.05,462.63
ORD06224,2024-07-09,Customer_2709,Corporate,East,West Bengal,Technology,Keyboard,3252.25,3,0.05,308.17
ORD06225,2023-02-13,Customer_6903,Home Office,West,Rajasthan,Technology,Monitor,1176.27,7,0.15,55.22
ORD06226,2023-10-16,Customer_4633,Home Office,East,Odisha,Furniture,Table,232.39,8,0.0,31.45
ORD06227,2025-01-30,Customer_9594,Home Office,East,Bihar,Technology,Mouse,1467.61,1,0.15,379.72
ORD06228,2024-07-14,Customer_9892,Consumer,East,Odisha,Furniture,Bookshelf,2966.92,4,0.0,726.91
ORD06229,2023-06-08,Customer_6179,Corporate,East,Assam,Office Supplies,Marker,4292.1,9,0.2,551.8
ORD06230,2023-12-22,Customer_7965,Home Office,West,Rajasthan,Office Supplies,Pen,2328.31,8,0.0,494.66
ORD06231,2023-09-19,Customer_1859,Home Office,West,Madhya Pradesh,Technology,Mouse,1412.37,3,0.0,144.62
ORD06232,2025-02-22,Customer_6022,Consumer,East,West Bengal,Technology,Monitor,1340.58,9,0.2,325.61
ORD06233,2025-01-20,Customer_4365,Corporate,South,Karnataka,Office Supplies,Stapler,1727.67,7,0.1,88.68
ORD06234,2023-05-29,Customer_4021,Consumer,North,Haryana,Technology,Monitor,2829.36,8,0.0,350.38
ORD06235,2023-12-22,Customer_5627,Home Office,East,Assam,Office Supplies,File,3157.68,4,0.15,592.31
ORD06236,2024-12-02,Customer_7867,Home Office,North,Haryana,Office Supplies,File,2369.4,2,0.2,236.92
ORD06237,2024-07-03,Customer_9918,Home Office,West,Gujarat,Furniture,Chair,1881.06,8,0.15,37.69
ORD06238,2024-08-29,Customer_5841,Consumer,East,Odisha,Office Supplies,Stapler,148.05,3,0.2,15.54
ORD06239,2024-04-11,Customer_6561,Home Office,South,Telangana,Furniture,Sofa,4247.47,8,0.05,878.06
ORD06240,2023-12-11,Customer_8852,Consumer,West,Maharashtra,Technology,Monitor,209.68,5,0.2,46.19
ORD06241,2023-05-06,Customer_5780,Consumer,South,Telangana,Technology,Laptop,4965.83,1,0.05,831.77
ORD06242,2025-03-09,Customer_4488,Home Office,West,Rajasthan,Office Supplies,Pen,4462.09,3,0.15,327.24
ORD06243,2023-07-18,Customer_3768,Corporate,North,Delhi,Furniture,Chair,1234.9,9,0.0,96.61
ORD06244,2025-04-28,Customer_2551,Corporate,West,Rajasthan,Office Supplies,Pen,3259.53,9,0.05,492.67
ORD06245,2024-05-11,Customer_9168,Corporate,West,Gujarat,Office Supplies,Stapler,357.07,4,0.15,93.41
ORD06246,2024-12-10,Customer_7700,Consumer,North,Uttar Pradesh,Office Supplies,Notebook,1117.22,1,0.2,134.84
ORD06247,2023-10-14,Customer_2307,Home Office,East,Bihar,Office Supplies,Marker,105.72,1,0.15,20.15
ORD06248,2024-02-12,Customer_1941,Corporate,West,Madhya Pradesh,Furniture,Table,2417.73,4,0.2,465.97
ORD06249,2023-09-15,Customer_9587,Corporate,South,Telangana,Furniture,Table,3103.67,5,0.0,163.72
ORD06250,2023-03-04,Customer_7499,Consumer,East,Assam,Technology,Monitor,1803.37,3,0.0,137.05
ORD06251,2025-01-03,Customer_9664,Home Office,West,Gujarat,Technology,Printer,3929.14,7,0.2,855.49
ORD06252,2023-01-17,Customer_2533,Consumer,South,Kerala,Technology,Mouse,3048.67,5,0.2,200.43
ORD06253,2024-12-13,Customer_8973,Consumer,East,West Bengal,Technology,Printer,380.37,3,0.05,23.41
ORD06254,2025-03-28,Customer_4197,Home Office,North,Haryana,Technology,Laptop,2534.08,8,0.05,445.97
ORD06255,2025-01-21,Customer_1606,Home Office,West,Rajasthan,Technology,Monitor,2607.46,3,0.2,492.07
ORD06256,2025-02-22,Customer_2846,Home Office,East,Bihar,Furniture,Desk,2083.81,5,0.15,460.89
ORD06257,2024-04-14,Customer_5445,Corporate,South,Kerala,Furniture,Bookshelf,1294.5,8,0.0,244.66
ORD06258,2024-03-18,Customer_5439,Home Office,West,Maharashtra,Office Supplies,Stapler,3598.64,5,0.2,45.21
ORD06259,2023-01-25,Customer_7426,Home Office,North,Punjab,Office Supplies,Pen,3479.12,3,0.2,634.34
ORD06260,2024-04-07,Customer_5687,Corporate,North,Uttar Pradesh,Office Supplies,Notebook,1987.29,7,0.05,389.33
ORD06261,2024-03-17,Customer_5490,Corporate,West,Rajasthan,Office Supplies,Notebook,126.77,1,0.15,16.92
ORD06262,2025-03-05,Customer_6504,Home Office,North,Punjab,Furniture,Table,1353.93,6,0.15,204.55
ORD06263,2024-05-12,Customer_3195,Home Office,West,Gujarat,Office Supplies,File,3774.54,1,0.15,864.65
ORD06264,2023-11-04,Customer_5737,Home Office,East,West Bengal,Technology,Printer,2850.94,1,0.2,417.6
ORD06265,2025-02-04,Customer_9386,Consumer,West,Madhya Pradesh,Office Supplies,Pen,4257.2,9,0.0,325.92
ORD06266,2025-01-17,Customer_3693,Consumer,South,Karnataka,Technology,Mouse,1087.73,8,0.1,57.4
ORD06267,2023-05-23,Customer_5114,Corporate,East,Bihar,Furniture,Table,1680.93,4,0.1,129.1
ORD06268,2023-01-20,Customer_6907,Home Office,North,Delhi,Office Supplies,File,4513.04,6,0.1,717.89
ORD06269,2024-07-03,Customer_5160,Corporate,South,Kerala,Office Supplies,Stapler,4651.02,2,0.2,219.81
ORD06270,2024-09-06,Customer_5178,Corporate,East,Assam,Furniture,Sofa,4364.36,5,0.1,859.96
ORD06271,2024-04-15,Customer_6568,Home Office,East,Bihar,Technology,Keyboard,1270.92,6,0.0,248.85
ORD06272,2023-12-06,Customer_3862,Consumer,East,Odisha,Furniture,Chair,2938.99,2,0.15,264.98
ORD06273,2023-08-03,Customer_5511,Corporate,North,Haryana,Technology,Mouse,2628.45,2,0.0,429.94
ORD06274,2023-08-25,Customer_1116,Home Office,West,Gujarat,Office Supplies,Pen,3114.1,4,0.1,638.12
ORD06275,2023-08-08,Customer_4051,Home Office,East,Bihar,Technology,Mouse,3484.09,9,0.0,774.35
ORD06276,2024-07-02,Customer_8807,Home Office,North,Punjab,Furniture,Desk,4198.5,3,0.05,236.14
ORD06277,2025-05-31,Customer_4809,Corporate,East,West Bengal,Office Supplies,Stapler,4128.47,7,0.05,854.67
ORD06278,2024-03-08,Customer_1656,Consumer,North,Haryana,Furniture,Table,4120.51,6,0.2,265.5
ORD06279,2024-12-05,Customer_5492,Consumer,North,Delhi,Furniture,Bookshelf,3286.48,5,0.0,972.71
ORD06280,2024-02-03,Customer_2396,Consumer,South,Karnataka,Furniture,Sofa,3486.18,1,0.05,821.3
ORD06281,2024-03-24,Customer_4148,Consumer,North,Delhi,Technology,Monitor,2766.23,3,0.2,698.11
ORD06282,2024-11-27,Customer_8525,Consumer,South,Telangana,Technology,Mouse,1750.44,2,0.15,199.26
ORD06283,2024-03-11,Customer_6504,Corporate,West,Madhya Pradesh,Furniture,Desk,661.3,9,0.2,120.44
ORD06284,2023-04-05,Customer_3635,Corporate,North,Delhi,Furniture,Desk,1508.86,2,0.1,359.48
ORD06285,2023-07-31,Customer_6382,Consumer,North,Punjab,Furniture,Desk,2612.62,3,0.05,291.74
ORD06286,2024-07-21,Customer_2884,Home Office,East,West Bengal,Furniture,Desk,3363.97,9,0.05,390.93
ORD06287,2023-06-23,Customer_8003,Consumer,West,Maharashtra,Office Supplies,File,1873.35,7,0.05,458.39
ORD06288,2024-12-10,Customer_3967,Corporate,North,Uttar Pradesh,Technology,Laptop,1798.48,3,0.15,389.34
ORD06289,2024-09-22,Customer_6603,Consumer,West,Maharashtra,Office Supplies,Stapler,920.97,6,0.1,207.44
ORD06290,2024-05-07,Customer_1081,Home Office,West,Gujarat,Technology,Mouse,464.57,5,0.05,85.73
ORD06291,2023-12-23,Customer_1579,Corporate,South,Telangana,Furniture,Sofa,2433.12,4,0.15,141.92
ORD06292,2023-06-07,Customer_9499,Consumer,East,Assam,Furniture,Sofa,3598.86,7,0.0,835.47
ORD06293,2023-01-02,Customer_2735,Home Office,North,Uttar Pradesh,Technology,Keyboard,4467.5,5,0.1,594.64
ORD06294,2024-06-05,Customer_5320,Home Office,South,Tamil Nadu,Furniture,Sofa,2435.61,9,0.2,595.88
ORD06295,2023-07-12,Customer_5766,Consumer,North,Uttar Pradesh,Office Supplies,Pen,3877.8,9,0.1,1038.09
ORD06296,2024-09-14,Customer_4341,Home Office,East,Bihar,Furniture,Chair,3909.98,4,0.05,673.61
ORD06297,2024-03-18,Customer_9694,Consumer,West,Maharashtra,Technology,Printer,393.72,2,0.05,97.95
ORD06298,2024-06-27,Customer_1355,Home Office,East,West Bengal,Technology,Monitor,750.38,4,0.05,161.18
ORD06299,2023-09-02,Customer_4974,Corporate,South,Telangana,Furniture,Chair,566.2,6,0.2,23.92
ORD06300,2024-09-21,Customer_5882,Consumer,East,Bihar,Technology,Keyboard,3840.74,6,0.0,247.21
ORD06301,2023-12-29,Customer_9023,Home Office,North,Punjab,Office Supplies,File,124.05,7,0.15,9.27
ORD06302,2023-06-19,Customer_9823,Consumer,South,Kerala,Technology,Monitor,4399.92,6,0.15,945.37
ORD06303,2024-12-24,Customer_4034,Home Office,South,Karnataka,Technology,Monitor,185.73,8,0.2,31.61
ORD06304,2025-02-07,Customer_4869,Home Office,North,Uttar Pradesh,Furniture,Sofa,2351.88,1,0.2,444.82
ORD06305,2023-12-21,Customer_5925,Consumer,North,Punjab,Office Supplies,Notebook,2711.86,8,0.05,630.84
ORD06306,2025-06-12,Customer_7250,Consumer,East,Bihar,Office Supplies,Stapler,4232.44,1,0.2,490.01
ORD06307,2025-02-21,Customer_5296,Corporate,North,Delhi,Furniture,Sofa,3961.04,6,0.2,579.53
ORD06308,2024-05-19,Customer_2945,Corporate,South,Kerala,Technology,Monitor,3745.88,6,0.2,809.94
ORD06309,2025-05-08,Customer_5728,Consumer,East,Odisha,Furniture,Bookshelf,605.79,4,0.15,104.8
ORD06310,2024-08-10,Customer_7730,Home Office,East,West Bengal,Technology,Mouse,3525.83,2,0.2,906.39
ORD06311,2023-12-15,Customer_7277,Consumer,North,Haryana,Technology,Laptop,3702.95,5,0.05,165.16
ORD06312,2024-12-06,Customer_5934,Corporate,South,Karnataka,Technology,Printer,452.86,1,0.2,77.96
ORD06313,2024-06-05,Customer_6780,Consumer,East,Assam,Office Supplies,Marker,2600.94,7,0.15,184.66
ORD06314,2024-01-29,Customer_6851,Consumer,South,Kerala,Office Supplies,File,4512.65,4,0.0,1201.43
ORD06315,2025-06-10,Customer_8747,Home Office,West,Madhya Pradesh,Technology,Monitor,1505.72,1,0.15,210.59
ORD06316,2024-11-02,Customer_1755,Corporate,North,Punjab,Technology,Keyboard,555.06,5,0.1,46.52
ORD06317,2023-05-10,Customer_3050,Consumer,West,Maharashtra,Office Supplies,Stapler,2465.14,5,0.1,148.53
ORD06318,2023-01-24,Customer_9725,Consumer,South,Kerala,Office Supplies,File,2051.06,5,0.05,170.18
ORD06319,2024-05-17,Customer_3920,Home Office,East,West Bengal,Furniture,Sofa,4705.38,4,0.1,758.16
ORD06320,2024-03-14,Customer_2458,Corporate,South,Kerala,Technology,Mouse,945.28,8,0.1,227.84
ORD06321,2023-01-18,Customer_7092,Corporate,West,Rajasthan,Technology,Printer,4481.96,3,0.0,615.5
ORD06322,2023-12-11,Customer_7611,Consumer,West,Madhya Pradesh,Furniture,Desk,261.13,1,0.2,41.5
ORD06323,2024-10-10,Customer_6660,Corporate,North,Uttar Pradesh,Furniture,Table,4690.15,6,0.2,670.72
ORD06324,2023-08-03,Customer_1742,Consumer,East,Assam,Office Supplies,Notebook,3356.22,8,0.05,277.44
ORD06325,2023-06-12,Customer_1782,Consumer,West,Gujarat,Technology,Mouse,2962.12,5,0.05,682.47
ORD06326,2025-03-26,Customer_3238,Home Office,South,Kerala,Office Supplies,File,141.01,8,0.15,31.04
ORD06327,2024-03-16,Customer_4793,Corporate,West,Rajasthan,Furniture,Sofa,2957.24,6,0.1,580.03
ORD06328,2025-03-28,Customer_6366,Corporate,North,Delhi,Furniture,Bookshelf,2335.95,4,0.1,419.57
ORD06329,2023-10-13,Customer_1075,Home Office,North,Haryana,Office Supplies,File,4563.35,2,0.1,812.26
ORD06330,2025-01-04,Customer_8460,Corporate,South,Tamil Nadu,Office Supplies,Pen,371.81,4,0.15,55.45
ORD06331,2023-09-28,Customer_4051,Consumer,West,Maharashtra,Furniture,Sofa,3005.32,7,0.2,238.09
ORD06332,2024-02-03,Customer_1038,Home Office,West,Maharashtra,Furniture,Bookshelf,1751.48,8,0.0,343.27
ORD06333,2023-02-12,Customer_3124,Consumer,East,Odisha,Furniture,Desk,4905.1,9,0.15,630.93
ORD06334,2025-04-01,Customer_4257,Home Office,North,Delhi,Technology,Monitor,4707.75,7,0.15,819.6
ORD06335,2024-09-18,Customer_8900,Corporate,West,Madhya Pradesh,Furniture,Desk,3616.91,7,0.2,171.87
ORD06336,2024-11-06,Customer_5456,Corporate,East,Odisha,Furniture,Sofa,2167.13,2,0.2,561.62
ORD06337,2023-11-25,Customer_6963,Corporate,South,Telangana,Technology,Mouse,2271.48,4,0.1,393.61
ORD06338,2024-07-08,Customer_2976,Corporate,South,Kerala,Office Supplies,Stapler,3469.78,8,0.05,791.19
ORD06339,2024-04-21,Customer_2289,Home Office,North,Punjab,Office Supplies,Pen,2360.6,6,0.0,591.05
ORD06340,2024-05-07,Customer_2404,Home Office,East,Assam,Office Supplies,Stapler,1550.62,7,0.2,113.95
ORD06341,2023-06-14,Customer_4329,Home Office,West,Maharashtra,Furniture,Desk,2112.59,2,0.1,523.39
ORD06342,2025-03-20,Customer_1298,Home Office,South,Telangana,Technology,Mouse,4367.4,1,0.1,887.23
ORD06343,2023-10-26,Customer_4552,Consumer,South,Telangana,Office Supplies,File,826.34,4,0.1,68.26
ORD06344,2024-05-31,Customer_3201,Home Office,West,Madhya Pradesh,Furniture,Desk,4736.61,4,0.15,470.34
ORD06345,2023-09-09,Customer_4936,Home Office,East,Assam,Technology,Mouse,3728.98,6,0.1,433.55
ORD06346,2024-01-12,Customer_5934,Corporate,West,Gujarat,Furniture,Table,2359.74,6,0.1,587.99
ORD06347,2024-05-02,Customer_8348,Consumer,West,Gujarat,Office Supplies,File,1791.7,9,0.1,273.96
ORD06348,2023-07-11,Customer_3535,Corporate,North,Delhi,Furniture,Table,1337.49,7,0.15,128.77
ORD06349,2024-03-30,Customer_4182,Corporate,North,Punjab,Office Supplies,Marker,2422.77,5,0.0,524.4
ORD06350,2025-02-05,Customer_3027,Corporate,South,Karnataka,Office Supplies,Pen,4535.69,1,0.0,312.64
ORD06351,2025-04-11,Customer_1577,Consumer,South,Kerala,Technology,Mouse,500.17,9,0.2,86.91
ORD06352,2023-05-04,Customer_9347,Consumer,South,Karnataka,Technology,Mouse,187.99,9,0.2,21.2
ORD06353,2024-11-24,Customer_2413,Consumer,South,Kerala,Furniture,Desk,1281.08,7,0.15,174.27
ORD06354,2023-06-19,Customer_3725,Corporate,West,Maharashtra,Furniture,Bookshelf,1928.0,7,0.2,366.37
ORD06355,2023-05-29,Customer_2560,Corporate,South,Tamil Nadu,Furniture,Bookshelf,2621.36,5,0.15,598.74
ORD06356,2023-06-19,Customer_9892,Home Office,South,Karnataka,Furniture,Desk,1478.79,2,0.1,130.07
ORD06357,2023-08-13,Customer_5835,Corporate,West,Rajasthan,Technology,Printer,1020.44,6,0.05,81.88
ORD06358,2024-02-28,Customer_5928,Consumer,North,Punjab,Office Supplies,Stapler,1749.12,3,0.2,164.2
ORD06359,2024-03-17,Customer_8051,Corporate,West,Maharashtra,Technology,Monitor,994.24,5,0.05,55.91
ORD06360,2023-11-27,Customer_2358,Corporate,East,Odisha,Furniture,Bookshelf,4341.03,6,0.05,322.27
ORD06361,2023-06-15,Customer_2192,Home Office,East,Bihar,Technology,Laptop,4749.17,3,0.1,304.87
ORD06362,2023-04-08,Customer_2042,Corporate,North,Haryana,Technology,Keyboard,4633.38,6,0.05,383.26
ORD06363,2025-01-29,Customer_2883,Corporate,East,Bihar,Office Supplies,Pen,1354.71,4,0.15,243.76
ORD06364,2025-05-28,Customer_2688,Consumer,South,Telangana,Furniture,Sofa,3798.4,6,0.05,482.79
ORD06365,2024-06-03,Customer_2407,Home Office,East,Odisha,Technology,Monitor,3385.32,5,0.15,621.61
ORD06366,2023-03-04,Customer_3181,Consumer,West,Madhya Pradesh,Office Supplies,File,1814.89,3,0.0,338.73
ORD06367,2023-12-24,Customer_2594,Consumer,South,Tamil Nadu,Technology,Printer,413.09,1,0.05,44.14
ORD06368,2024-06-02,Customer_1348,Corporate,South,Tamil Nadu,Technology,Laptop,4686.19,5,0.2,555.05
ORD06369,2024-05-26,Customer_5008,Home Office,North,Delhi,Office Supplies,Stapler,2844.02,4,0.15,416.22
ORD06370,2023-09-11,Customer_2190,Home Office,West,Madhya Pradesh,Technology,Printer,1996.27,4,0.0,542.64
ORD06371,2023-12-04,Customer_9243,Corporate,South,Telangana,Office Supplies,Marker,140.41,5,0.15,26.22
ORD06372,2024-06-04,Customer_3377,Corporate,South,Telangana,Technology,Laptop,783.45,5,0.15,79.96
ORD06373,2023-07-24,Customer_5386,Corporate,South,Kerala,Office Supplies,Stapler,1784.24,7,0.05,368.9
ORD06374,2023-04-04,Customer_1710,Corporate,South,Tamil Nadu,Furniture,Bookshelf,3294.92,6,0.05,456.04
ORD06375,2024-05-30,Customer_5445,Consumer,East,Odisha,Technology,Monitor,1660.8,9,0.0,391.33
ORD06376,2024-04-19,Customer_8171,Home Office,South,Karnataka,Technology,Printer,873.0,9,0.0,113.39
ORD06377,2024-11-30,Customer_6100,Corporate,North,Uttar Pradesh,Technology,Laptop,2448.6,6,0.1,438.77
ORD06378,2025-03-24,Customer_6910,Corporate,North,Delhi,Technology,Printer,1980.04,3,0.2,387.3
ORD06379,2023-04-30,Customer_3346,Consumer,East,Odisha,Office Supplies,Pen,1981.35,2,0.1,90.76
ORD06380,2024-09-07,Customer_2116,Home Office,North,Punjab,Office Supplies,Notebook,2720.25,3,0.05,121.69
ORD06381,2024-11-13,Customer_4498,Corporate,North,Delhi,Office Supplies,File,1696.35,8,0.05,147.75
ORD06382,2023-12-20,Customer_3513,Corporate,East,Odisha,Furniture,Chair,1707.94,7,0.1,256.9
ORD06383,2023-11-10,Customer_3167,Home Office,East,Assam,Office Supplies,Notebook,4263.33,1,0.2,885.64
ORD06384,2023-03-27,Customer_1000,Corporate,North,Delhi,Furniture,Desk,2351.74,8,0.2,482.95
ORD06385,2023-07-05,Customer_7045,Consumer,South,Telangana,Furniture,Chair,4785.24,5,0.15,949.51
ORD06386,2024-02-12,Customer_6416,Corporate,East,Bihar,Furniture,Bookshelf,2257.98,2,0.2,476.62
ORD06387,2024-08-23,Customer_5538,Consumer,East,Odisha,Technology,Laptop,1975.33,4,0.05,564.51
ORD06388,2025-05-30,Customer_5602,Corporate,West,Maharashtra,Furniture,Bookshelf,3710.16,7,0.1,826.24
ORD06389,2025-06-04,Customer_7069,Home Office,East,Bihar,Technology,Laptop,4677.54,8,0.1,1092.87
ORD06390,2023-12-21,Customer_3242,Home Office,East,Assam,Technology,Mouse,1160.15,7,0.05,195.01
ORD06391,2025-04-23,Customer_7244,Corporate,South,Telangana,Office Supplies,Pen,425.13,1,0.1,68.71
ORD06392,2023-01-09,Customer_4283,Corporate,North,Delhi,Furniture,Sofa,384.55,9,0.05,45.86
ORD06393,2023-04-21,Customer_7984,Corporate,South,Karnataka,Technology,Monitor,2963.99,8,0.05,326.49
ORD06394,2024-10-06,Customer_7833,Corporate,North,Haryana,Office Supplies,Marker,3967.78,1,0.1,321.31
ORD06395,2024-03-25,Customer_9253,Corporate,North,Uttar Pradesh,Technology,Laptop,3348.75,8,0.15,270.5
ORD06396,2024-06-02,Customer_2675,Corporate,North,Delhi,Office Supplies,File,2642.4,6,0.0,557.94
ORD06397,2025-02-18,Customer_3685,Consumer,West,Gujarat,Technology,Printer,642.31,7,0.0,104.79
ORD06398,2023-10-20,Customer_7022,Consumer,East,West Bengal,Office Supplies,Notebook,3083.6,6,0.05,597.37
ORD06399,2025-05-17,Customer_9798,Consumer,North,Punjab,Office Supplies,Stapler,3303.14,6,0.15,353.71
ORD06400,2023-11-06,Customer_5008,Home Office,South,Karnataka,Office Supplies,Notebook,1103.75,1,0.2,130.75
ORD06401,2024-09-30,Customer_2693,Home Office,West,Maharashtra,Furniture,Bookshelf,2565.35,6,0.0,458.27
ORD06402,2025-01-20,Customer_1573,Home Office,South,Telangana,Office Supplies,Stapler,4683.56,4,0.0,587.28
ORD06403,2024-09-27,Customer_9344,Home Office,South,Tamil Nadu,Furniture,Bookshelf,2016.44,4,0.1,521.0
ORD06404,2023-06-25,Customer_7694,Corporate,East,Odisha,Technology,Laptop,3677.79,8,0.0,833.93
ORD06405,2023-05-26,Customer_6021,Home Office,South,Telangana,Technology,Keyboard,3753.36,1,0.0,1034.84
ORD06406,2024-12-27,Customer_9545,Corporate,South,Tamil Nadu,Furniture,Sofa,2543.97,7,0.05,493.12
ORD06407,2024-06-09,Customer_9701,Corporate,East,West Bengal,Furniture,Table,2529.09,7,0.1,169.77
ORD06408,2024-11-18,Customer_4243,Consumer,West,Gujarat,Office Supplies,File,3349.14,2,0.0,959.8
ORD06409,2023-10-24,Customer_2974,Consumer,West,Gujarat,Furniture,Bookshelf,3174.12,4,0.2,375.56
ORD06410,2024-11-05,Customer_3675,Home Office,South,Tamil Nadu,Technology,Keyboard,945.25,7,0.1,70.5
ORD06411,2025-04-03,Customer_1867,Home Office,West,Madhya Pradesh,Technology,Monitor,2167.04,9,0.2,92.74
ORD06412,2024-09-28,Customer_5127,Corporate,West,Madhya Pradesh,Technology,Keyboard,526.32,3,0.05,91.08
ORD06413,2024-05-03,Customer_6616,Corporate,South,Kerala,Technology,Keyboard,4573.95,1,0.1,273.65
ORD06414,2023-10-31,Customer_9022,Corporate,West,Madhya Pradesh,Technology,Printer,1869.3,8,0.05,78.28
ORD06415,2023-03-23,Customer_9185,Corporate,East,Assam,Technology,Keyboard,4779.89,7,0.05,571.28
ORD06416,2025-02-22,Customer_8635,Consumer,East,Bihar,Office Supplies,Pen,488.35,7,0.05,87.67
ORD06417,2023-04-28,Customer_3314,Home Office,North,Punjab,Furniture,Bookshelf,4540.54,6,0.0,418.26
ORD06418,2024-07-01,Customer_6304,Corporate,North,Haryana,Technology,Keyboard,4975.42,1,0.1,1296.09
ORD06419,2023-02-07,Customer_6245,Home Office,West,Maharashtra,Office Supplies,Pen,511.17,3,0.2,18.9
ORD06420,2025-05-28,Customer_2131,Consumer,North,Haryana,Technology,Printer,2902.88,9,0.2,419.31
ORD06421,2023-03-31,Customer_1214,Corporate,West,Rajasthan,Furniture,Table,4028.2,5,0.05,982.98
ORD06422,2023-02-26,Customer_1474,Corporate,West,Gujarat,Furniture,Table,826.19,6,0.05,116.78
ORD06423,2024-11-22,Customer_4108,Corporate,West,Gujarat,Technology,Keyboard,1094.43,4,0.0,242.43
ORD06424,2023-12-20,Customer_5909,Home Office,South,Tamil Nadu,Technology,Monitor,3027.13,1,0.05,316.53
ORD06425,2023-06-27,Customer_6186,Home Office,South,Tamil Nadu,Office Supplies,Pen,1521.37,1,0.05,352.59
ORD06426,2023-08-21,Customer_2137,Consumer,East,West Bengal,Technology,Keyboard,4386.47,3,0.05,1053.99
ORD06427,2023-10-07,Customer_9093,Corporate,West,Gujarat,Technology,Laptop,4238.26,9,0.05,694.17
ORD06428,2023-07-20,Customer_6445,Consumer,South,Karnataka,Furniture,Sofa,4256.99,8,0.05,770.42
ORD06429,2025-03-23,Customer_1171,Home Office,East,Assam,Furniture,Desk,707.54,7,0.05,203.3
ORD06430,2023-01-10,Customer_9933,Home Office,North,Delhi,Office Supplies,Pen,1563.57,8,0.2,96.84
ORD06431,2024-01-26,Customer_1958,Consumer,East,Bihar,Office Supplies,Notebook,4002.13,7,0.1,356.08
ORD06432,2025-02-02,Customer_9647,Consumer,East,Odisha,Furniture,Sofa,871.79,8,0.05,96.7
ORD06433,2025-02-02,Customer_6693,Home Office,South,Karnataka,Office Supplies,Stapler,2941.85,5,0.15,221.28
ORD06434,2024-04-05,Customer_6440,Corporate,West,Madhya Pradesh,Office Supplies,File,707.49,4,0.05,94.04
ORD06435,2025-01-20,Customer_6553,Consumer,North,Haryana,Technology,Printer,938.5,2,0.1,197.13
ORD06436,2024-02-22,Customer_1544,Home Office,South,Karnataka,Furniture,Table,799.07,5,0.1,205.66
